Airline,Date_of_Journey,Source,Destination,Route,Dep_Time,Arrival_Time,Duration,Total_Stops,Additional_Info,Day,Month,Year,Dep_Hr,Dep_Min,Arr_Hr,Arr_Min,Duration_Hr,Duration_Min,Price
Jet Airways,9/05/2019,Delhi,Cochin,DEL / BOM / COK,15:00,19:00,28h,1,In-flight meal not included,9,5,2019,15,0,19,0,28,0,12373
Air India,18/03/2019,Banglore,New Delhi,BLR / BOM / UDR / DEL,08:50,16:30,31:40,2,No Info,18,3,2019,8,50,16,30,31,40,10835
Air India,6/06/2019,Delhi,Cochin,DEL / MAA / COK,06:05,09:25,27:20,1,No Info,6,6,2019,6,5,9,25,27,20,7952
IndiGo,9/04/2019,Banglore,Delhi,BLR / DEL,01:30,04:15,2:45,0,No Info,9,4,2019,1,30,4,15,2,45,3419
Multiple carriers,27/05/2019,Delhi,Cochin,DEL / BOM / COK,03:50,12:35,8:45,1,No Info,27,5,2019,3,50,12,35,8,45,10197
IndiGo,3/06/2019,Delhi,Cochin,DEL / BOM / COK,10:35,01:30,14:55,1,No Info,3,6,2019,10,35,1,30,14,55,5883
Air India,18/05/2019,Chennai,Kolkata,MAA / CCU,11:40,13:55,2:15,0,No Info,18,5,2019,11,40,13,55,2,15,4667
IndiGo,21/03/2019,Delhi,Cochin,DEL / HYD / MAA / COK,04:55,21:20,16:25,2,No Info,21,3,2019,4,55,21,20,16,25,6223
Jet Airways,6/05/2019,Kolkata,Banglore,CCU / BOM / BLR,21:10,08:15,11:5,1,In-flight meal not included,6,5,2019,21,10,8,15,11,5,7757
IndiGo,03/03/2019,Banglore,New Delhi,BLR / AMD / DEL,14:25,19:25,5h,1,No Info,3,3,2019,14,25,19,25,5,0,11873
Jet Airways,6/06/2019,Kolkata,Banglore,CCU / BOM / BLR,21:10,08:15,11:5,1,In-flight meal not included,6,6,2019,21,10,8,15,11,5,10844
IndiGo,15/05/2019,Delhi,Cochin,DEL / LKO / COK,21:50,03:35,5:45,1,No Info,15,5,2019,21,50,3,35,5,45,7189
Jet Airways,27/06/2019,Delhi,Cochin,DEL / BOM / COK,21:50,12:35,14:45,1,In-flight meal not included,27,6,2019,21,50,12,35,14,45,10262
Air Asia,1/05/2019,Kolkata,Banglore,CCU / BLR,19:55,22:25,2:30,0,No Info,1,5,2019,19,55,22,25,2,30,5989
IndiGo,24/06/2019,Mumbai,Hyderabad,BOM / HYD,21:20,22:50,1:30,0,No Info,24,6,2019,21,20,22,50,1,30,2227
Jet Airways,6/06/2019,Mumbai,Hyderabad,BOM / HYD,10:20,11:50,1:30,0,In-flight meal not included,6,6,2019,10,20,11,50,1,30,4995
Jet Airways,24/03/2019,Kolkata,Banglore,CCU / BOM / BLR,13:55,18:10,28:15,1,No Info,24,3,2019,13,55,18,10,28,15,14231
Jet Airways,18/05/2019,Kolkata,Banglore,CCU / BOM / BLR,18:55,18:15,23:20,1,In-flight meal not included,18,5,2019,18,55,18,15,23,20,10844
GoAir,3/03/2019,Delhi,Cochin,DEL / HYD / COK,05:45,13:20,7:35,1,No Info,3,3,2019,5,45,13,20,7,35,5628
Jet Airways,9/06/2019,Kolkata,Banglore,CCU / BOM / BLR,18:55,16:20,21:25,1,In-flight meal not included,9,6,2019,18,55,16,20,21,25,10844
Multiple carriers,15/06/2019,Delhi,Cochin,DEL / BOM / COK,08:30,19:15,10:45,1,No Info,15,6,2019,8,30,19,15,10,45,8937
IndiGo,6/03/2019,Kolkata,Banglore,CCU / BLR,14:20,16:55,2:35,0,No Info,6,3,2019,14,20,16,55,2,35,5618
Air India,9/04/2019,Delhi,Cochin,DEL / BOM / COK,07:00,19:15,12:15,1,No Info,9,4,2019,7,0,19,15,12,15,6674
GoAir,24/04/2019,Banglore,Delhi,BLR / DEL,11:40,14:30,2:50,0,No Info,24,4,2019,11,40,14,30,2,50,3898
Jet Airways,24/05/2019,Kolkata,Banglore,CCU / BOM / BLR,18:55,20:45,25:50,1,In-flight meal not included,24,5,2019,18,55,20,45,25,50,10844
Air India,3/06/2019,Delhi,Cochin,DEL / CCU / BOM / COK,20:15,19:15,23h,2,No Info,3,6,2019,20,15,19,15,23,0,13381
Air India,21/05/2019,Delhi,Cochin,DEL / HYD / BOM / COK,17:15,19:15,26h,2,No Info,21,5,2019,17,15,19,15,26,0,11972
Jet Airways,3/03/2019,Delhi,Cochin,DEL / BOM / COK,17:30,04:25,10:55,1,No Info,3,3,2019,17,30,4,25,10,55,17024
IndiGo,9/04/2019,Delhi,Cochin,DEL / LKO / COK,21:50,03:35,5:45,1,No Info,9,4,2019,21,50,3,35,5,45,7398
Air India,01/03/2019,Banglore,New Delhi,BLR / VGA / VTZ / DEL,10:30,17:45,7:15,2,Change airports,1,3,2019,10,30,17,45,7,15,17461
Jet Airways,24/05/2019,Kolkata,Banglore,CCU / BOM / BLR,20:00,08:15,12:15,1,No Info,24,5,2019,20,0,8,15,12,15,13731
Jet Airways,18/03/2019,Banglore,New Delhi,BLR / BOM / DEL,16:55,08:15,15:20,1,No Info,18,3,2019,16,55,8,15,15,20,13555
IndiGo,27/04/2019,Kolkata,Banglore,CCU / BLR,17:15,19:50,2:35,0,No Info,27,4,2019,17,15,19,50,2,35,4804
Jet Airways,21/05/2019,Delhi,Cochin,DEL / BOM / COK,07:05,19:00,11:55,1,No Info,21,5,2019,7,5,19,0,11,55,16289
IndiGo,18/05/2019,Delhi,Cochin,DEL / HYD / COK,05:05,12:10,7:5,1,No Info,18,5,2019,5,5,12,10,7,5,7520
IndiGo,18/05/2019,Delhi,Cochin,DEL / BOM / COK,10:35,01:30,14:55,1,No Info,18,5,2019,10,35,1,30,14,55,7503
Multiple carriers,27/03/2019,Delhi,Cochin,DEL / BOM / COK,08:25,19:15,10:50,1,No Info,27,3,2019,8,25,19,15,10,50,8601
Jet Airways,1/04/2019,Kolkata,Banglore,CCU / BOM / BLR,08:25,12:00,27:35,1,In-flight meal not included,1,4,2019,8,25,12,0,27,35,7064
Air Asia,6/05/2019,Kolkata,Banglore,CCU / DEL / BLR,07:35,19:25,11:50,1,No Info,6,5,2019,7,35,19,25,11,50,5192
SpiceJet,9/06/2019,Kolkata,Banglore,CCU / IXB / BLR,15:55,21:25,5:30,1,No Info,9,6,2019,15,55,21,25,5,30,9158
Multiple carriers,6/03/2019,Delhi,Cochin,DEL / BOM / COK,17:00,01:35,8:35,1,No Info,6,3,2019,17,0,1,35,8,35,24318
Multiple carriers,21/05/2019,Delhi,Cochin,DEL / HYD / COK,07:10,18:10,11h,1,No Info,21,5,2019,7,10,18,10,11,0,7038
IndiGo,24/03/2019,Banglore,New Delhi,BLR / DEL,22:20,01:10,2:50,0,No Info,24,3,2019,22,20,1,10,2,50,7303
IndiGo,15/03/2019,Banglore,New Delhi,BLR / LKO / DEL,05:25,10:10,4:45,1,No Info,15,3,2019,5,25,10,10,4,45,8021
Multiple carriers,15/05/2019,Delhi,Cochin,DEL / BOM / COK,10:00,19:15,9:15,1,No Info,15,5,2019,10,0,19,15,9,15,14323
Air India,6/06/2019,Kolkata,Banglore,CCU / DEL / BLR,07:00,20:25,13:25,1,No Info,6,6,2019,7,0,20,25,13,25,10203
Multiple carriers,15/06/2019,Delhi,Cochin,DEL / BOM / COK,19:00,01:30,6:30,1,No Info,15,6,2019,19,0,1,30,6,30,7408
IndiGo,27/03/2019,Mumbai,Hyderabad,BOM / HYD,21:20,22:45,1:25,0,No Info,27,3,2019,21,20,22,45,1,25,2227
Multiple carriers,15/06/2019,Delhi,Cochin,DEL / BOM / COK,11:30,19:15,7:45,1,No Info,15,6,2019,11,30,19,15,7,45,16108
Jet Airways,15/06/2019,Delhi,Cochin,DEL / BOM / COK,18:15,12:35,18:20,1,In-flight meal not included,15,6,2019,18,15,12,35,18,20,10262
Jet Airways,9/06/2019,Delhi,Cochin,DEL / BOM / COK,09:00,19:00,10h,1,No Info,9,6,2019,9,0,19,0,10,0,14714
Jet Airways,3/06/2019,Delhi,Cochin,DEL / BOM / COK,22:50,19:00,20:10,1,In-flight meal not included,3,6,2019,22,50,19,0,20,10,10262
IndiGo,18/05/2019,Delhi,Cochin,DEL / HYD / COK,14:20,22:30,8:10,1,No Info,18,5,2019,14,20,22,30,8,10,7640
Vistara,12/06/2019,Kolkata,Banglore,CCU / DEL / BLR,07:10,18:50,11:40,1,No Info,12,6,2019,7,10,18,50,11,40,8610
Jet Airways,21/03/2019,Delhi,Cochin,DEL / BOM / COK,08:00,18:50,10:50,1,No Info,21,3,2019,8,0,18,50,10,50,12767
IndiGo,12/06/2019,Delhi,Cochin,DEL / BOM / COK,08:50,21:00,12:10,1,No Info,12,6,2019,8,50,21,0,12,10,6093
IndiGo,27/04/2019,Delhi,Cochin,DEL / HYD / COK,06:50,16:10,9:20,1,No Info,27,4,2019,6,50,16,10,9,20,6442
Jet Airways,9/05/2019,Banglore,Delhi,BLR / DEL,06:00,08:45,2:45,0,In-flight meal not included,9,5,2019,6,0,8,45,2,45,4030
Multiple carriers,6/06/2019,Delhi,Cochin,DEL / BOM / COK,13:00,21:00,8h,1,No Info,6,6,2019,13,0,21,0,8,0,7408
Multiple carriers,3/06/2019,Delhi,Cochin,DEL / HYD / COK,07:05,16:10,9:5,1,No Info,3,6,2019,7,5,16,10,9,5,10696
SpiceJet,12/03/2019,Kolkata,Banglore,CCU / BLR,09:00,11:30,2:30,0,No Info,12,3,2019,9,0,11,30,2,30,6982
IndiGo,9/06/2019,Mumbai,Hyderabad,BOM / HYD,19:05,20:35,1:30,0,No Info,9,6,2019,19,5,20,35,1,30,2754
Air India,01/03/2019,Banglore,New Delhi,BLR / BOM / DEL,06:45,12:15,5:30,1,No Info,1,3,2019,6,45,12,15,5,30,23677
Air India,1/05/2019,Kolkata,Banglore,CCU / GAU / DEL / BLR,09:50,08:55,23:5,2,No Info,1,5,2019,9,50,8,55,23,5,13227
IndiGo,27/03/2019,Mumbai,Hyderabad,BOM / HYD,12:00,13:25,1:25,0,No Info,27,3,2019,12,0,13,25,1,25,2754
IndiGo,18/05/2019,Delhi,Cochin,DEL / BOM / COK,04:55,21:00,16:5,1,No Info,18,5,2019,4,55,21,0,16,5,6758
Air India,18/05/2019,Delhi,Cochin,DEL / COK,14:10,17:10,3h,0,No Info,18,5,2019,14,10,17,10,3,0,6934
Jet Airways,3/03/2019,Delhi,Cochin,DEL / IDR / BOM / COK,05:25,18:50,13:25,2,No Info,3,3,2019,5,25,18,50,13,25,18799
Jet Airways,6/05/2019,Mumbai,Hyderabad,BOM / HYD,19:35,21:05,1:30,0,No Info,6,5,2019,19,35,21,5,1,30,5678
Jet Airways,01/03/2019,Banglore,New Delhi,BLR / BOM / DEL,07:00,20:20,13:20,1,No Info,1,3,2019,7,0,20,20,13,20,27992
Jet Airways,1/04/2019,Banglore,Delhi,BLR / DEL,19:50,22:50,3h,0,In-flight meal not included,1,4,2019,19,50,22,50,3,0,4544
Jet Airways,6/05/2019,Kolkata,Banglore,CCU / BOM / BLR,18:55,16:20,21:25,1,In-flight meal not included,6,5,2019,18,55,16,20,21,25,7757
IndiGo,27/05/2019,Delhi,Cochin,DEL / BLR / COK,17:05,22:15,5:10,1,No Info,27,5,2019,17,5,22,15,5,10,6373
Jet Airways,15/06/2019,Delhi,Cochin,DEL / NAG / BOM / COK,14:35,12:35,22h,2,No Info,15,6,2019,14,35,12,35,22,0,13376
IndiGo,3/06/2019,Kolkata,Banglore,CCU / BLR,14:25,16:55,2:30,0,No Info,3,6,2019,14,25,16,55,2,30,5644
Jet Airways,6/05/2019,Kolkata,Banglore,CCU / DEL / BLR,20:25,21:05,24:40,1,No Info,6,5,2019,20,25,21,5,24,40,13067
Multiple carriers,15/05/2019,Delhi,Cochin,DEL / HYD / COK,07:10,16:10,9h,1,No Info,15,5,2019,7,10,16,10,9,0,6513
IndiGo,9/05/2019,Mumbai,Hyderabad,BOM / HYD,12:00,13:30,1:30,0,No Info,9,5,2019,12,0,13,30,1,30,4392
IndiGo,6/03/2019,Kolkata,Banglore,CCU / BLR,05:30,08:20,2:50,0,No Info,6,3,2019,5,30,8,20,2,50,4778
Jet Airways,18/05/2019,Kolkata,Banglore,CCU / BOM / BLR,20:00,20:45,24:45,1,In-flight meal not included,18,5,2019,20,0,20,45,24,45,10844
Air India,24/05/2019,Kolkata,Banglore,CCU / IXR / DEL / BLR,05:50,12:30,30:40,2,No Info,24,5,2019,5,50,12,30,30,40,12723
Jet Airways,24/03/2019,Kolkata,Banglore,CCU / BOM / BLR,21:10,09:15,12:5,1,In-flight meal not included,24,3,2019,21,10,9,15,12,5,11134
Jet Airways,9/05/2019,Banglore,Delhi,BLR / DEL,18:55,22:00,3:5,0,No Info,9,5,2019,18,55,22,0,3,5,7229
Jet Airways,6/06/2019,Delhi,Cochin,DEL / BOM / COK,11:30,04:25,16:55,1,In-flight meal not included,6,6,2019,11,30,4,25,16,55,10262
IndiGo,24/03/2019,Kolkata,Banglore,CCU / BLR,05:30,08:20,2:50,0,No Info,24,3,2019,5,30,8,20,2,50,4778
IndiGo,15/03/2019,Banglore,New Delhi,BLR / DEL,23:30,02:20,2:50,0,No Info,15,3,2019,23,30,2,20,2,50,8033
Air India,27/05/2019,Delhi,Cochin,DEL / TRV / COK,05:15,06:50,25:35,1,No Info,27,5,2019,5,15,6,50,25,35,8425
Jet Airways,3/06/2019,Delhi,Cochin,DEL / NAG / BOM / COK,14:35,12:35,22h,2,In-flight meal not included,3,6,2019,14,35,12,35,22,0,10919
Multiple carriers,6/03/2019,Delhi,Cochin,DEL / BOM / COK,08:55,18:50,9:55,1,No Info,6,3,2019,8,55,18,50,9,55,15411
Air India,12/06/2019,Delhi,Cochin,DEL / HYD / MAA / COK,13:05,09:25,20:20,2,No Info,12,6,2019,13,5,9,25,20,20,10975
Air India,24/03/2019,Kolkata,Banglore,CCU / GAU / BLR,16:45,21:05,28:20,1,No Info,24,3,2019,16,45,21,5,28,20,6535
Jet Airways,9/05/2019,Kolkata,Banglore,CCU / GAU / BLR,10:20,17:35,7:15,1,No Info,9,5,2019,10,20,17,35,7,15,8355
SpiceJet,18/06/2019,Chennai,Kolkata,MAA / CCU,17:45,20:05,2:20,0,No check-in baggage included,18,6,2019,17,45,20,5,2,20,3543
Vistara,24/03/2019,Kolkata,Banglore,CCU / DEL / BLR,20:20,18:45,22:25,1,No Info,24,3,2019,20,20,18,45,22,25,12102
Jet Airways,1/05/2019,Kolkata,Banglore,CCU / DEL / BLR,17:00,09:45,16:45,1,In-flight meal not included,1,5,2019,17,0,9,45,16,45,9314
IndiGo,18/05/2019,Delhi,Cochin,DEL / BOM / COK,18:35,01:30,6:55,1,No Info,18,5,2019,18,35,1,30,6,55,7503
SpiceJet,3/03/2019,Delhi,Cochin,DEL / MAA / COK,06:10,11:20,5:10,1,No Info,3,3,2019,6,10,11,20,5,10,9748
IndiGo,27/06/2019,Kolkata,Banglore,CCU / BLR,17:15,19:50,2:35,0,No Info,27,6,2019,17,15,19,50,2,35,4804
Jet Airways,9/05/2019,Kolkata,Banglore,CCU / BOM / BLR,06:30,16:20,9:50,1,In-flight meal not included,9,5,2019,6,30,16,20,9,50,8586
Jet Airways,24/06/2019,Delhi,Cochin,DEL / LKO / BOM / COK,09:25,12:35,27:10,2,No Info,24,6,2019,9,25,12,35,27,10,13882
Jet Airways,21/05/2019,Banglore,Delhi,BLR / DEL,15:50,18:45,2:55,0,No Info,21,5,2019,15,50,18,45,2,55,7229
Air India,24/03/2019,Mumbai,Hyderabad,BOM / HYD,06:20,07:40,1:20,0,No Info,24,3,2019,6,20,7,40,1,20,2575
IndiGo,21/05/2019,Banglore,Delhi,BLR / DEL,21:15,00:15,3h,0,No Info,21,5,2019,21,15,0,15,3,0,3943
SpiceJet,24/04/2019,Delhi,Cochin,DEL / PNQ / COK,08:45,13:15,4:30,1,No check-in baggage included,24,4,2019,8,45,13,15,4,30,4760
Jet Airways,24/03/2019,Kolkata,Banglore,CCU / BOM / BLR,06:30,22:35,16:5,1,In-flight meal not included,24,3,2019,6,30,22,35,16,5,8824
Air India,21/03/2019,Delhi,Cochin,DEL / BOM / COK,09:00,19:15,10:15,1,No Info,21,3,2019,9,0,19,15,10,15,6902
Air Asia,21/03/2019,Delhi,Cochin,DEL / BLR / COK,16:45,07:10,14:25,1,No Info,21,3,2019,16,45,7,10,14,25,6151
Air India,21/05/2019,Kolkata,Banglore,CCU / BOM / GOI / BLR,16:50,05:35,12:45,2,No Info,21,5,2019,16,50,5,35,12,45,12324
Jet Airways,09/03/2019,Banglore,New Delhi,BLR / BOM / DEL,05:45,10:25,4:40,1,In-flight meal not included,9,3,2019,5,45,10,25,4,40,11087
Air Asia,3/03/2019,Kolkata,Banglore,CCU / BLR,19:35,22:05,2:30,0,No Info,3,3,2019,19,35,22,5,2,30,5964
Jet Airways,1/05/2019,Kolkata,Banglore,CCU / DEL / BLR,20:25,22:05,25:40,1,No Info,1,5,2019,20,25,22,5,25,40,14151
Jet Airways,15/05/2019,Kolkata,Banglore,CCU / DEL / BLR,09:35,14:25,28:50,1,No Info,15,5,2019,9,35,14,25,28,50,11467
SpiceJet,21/05/2019,Kolkata,Banglore,CCU / BLR,22:20,00:40,2:20,0,No Info,21,5,2019,22,20,0,40,2,20,3873
Multiple carriers,21/03/2019,Delhi,Cochin,DEL / BOM / COK,15:00,01:35,10:35,1,No Info,21,3,2019,15,0,1,35,10,35,13542
Jet Airways,21/05/2019,Kolkata,Banglore,CCU / BOM / BLR,20:00,08:15,12:15,1,In-flight meal not included,21,5,2019,20,0,8,15,12,15,10844
IndiGo,03/03/2019,Banglore,New Delhi,BLR / DEL,01:30,04:15,2:45,0,No Info,3,3,2019,1,30,4,15,2,45,6144
Jet Airways,27/06/2019,Delhi,Cochin,DEL / BOM / COK,14:00,19:00,5h,1,In-flight meal not included,27,6,2019,14,0,19,0,5,0,10262
Air Asia,6/04/2019,Banglore,Delhi,BLR / DEL,11:10,13:55,2:45,0,No Info,6,4,2019,11,10,13,55,2,45,3383
Air India,9/06/2019,Kolkata,Banglore,CCU / DEL / BLR,17:30,20:25,26:55,1,No Info,9,6,2019,17,30,20,25,26,55,10413
Jet Airways,9/06/2019,Kolkata,Banglore,CCU / DEL / BLR,09:35,19:10,9:35,1,In-flight meal not included,9,6,2019,9,35,19,10,9,35,13994
Air India,21/05/2019,Kolkata,Banglore,CCU / IXR / DEL / BLR,05:50,23:15,17:25,2,No Info,21,5,2019,5,50,23,15,17,25,13143
Multiple carriers,21/03/2019,Delhi,Cochin,DEL / BOM / COK,08:25,18:50,10:25,1,No Info,21,3,2019,8,25,18,50,10,25,13069
Jet Airways,27/05/2019,Delhi,Cochin,DEL / AMD / BOM / COK,19:10,12:35,17:25,2,No Info,27,5,2019,19,10,12,35,17,25,15129
GoAir,9/06/2019,Banglore,Delhi,BLR / DEL,20:55,23:40,2:45,0,No Info,9,6,2019,20,55,23,40,2,45,3898
Jet Airways,9/05/2019,Kolkata,Banglore,CCU / BOM / BLR,08:25,16:20,7:55,1,No Info,9,5,2019,8,25,16,20,7,55,13941
Air India,21/03/2019,Banglore,New Delhi,BLR / VGA / DEL,10:30,11:20,24:50,1,No Info,21,3,2019,10,30,11,20,24,50,6383
Multiple carriers,1/06/2019,Delhi,Cochin,DEL / BOM / COK,07:05,21:00,13:55,1,In-flight meal not included,1,6,2019,7,5,21,0,13,55,10406
IndiGo,6/06/2019,Delhi,Cochin,DEL / BOM / COK,15:00,01:30,10:30,1,No Info,6,6,2019,15,0,1,30,10,30,5883
IndiGo,27/03/2019,Delhi,Cochin,DEL / BOM / COK,10:45,21:00,10:15,1,No Info,27,3,2019,10,45,21,0,10,15,6838
Jet Airways,21/05/2019,Kolkata,Banglore,CCU / BOM / BLR,06:30,19:50,13:20,1,No Info,21,5,2019,6,30,19,50,13,20,14781
Jet Airways,9/06/2019,Delhi,Cochin,DEL / BOM / COK,19:45,04:25,8:40,1,In-flight meal not included,9,6,2019,19,45,4,25,8,40,10577
Multiple carriers,15/05/2019,Delhi,Cochin,DEL / HYD / COK,13:05,22:30,9:25,1,No Info,15,5,2019,13,5,22,30,9,25,9646
Vistara,6/06/2019,Delhi,Cochin,DEL / COK,06:00,09:10,3:10,0,No Info,6,6,2019,6,0,9,10,3,10,6216
Jet Airways,12/05/2019,Delhi,Cochin,DEL / COK,11:00,14:15,3:15,0,No Info,12,5,2019,11,0,14,15,3,15,9564
Jet Airways,1/05/2019,Kolkata,Banglore,CCU / BOM / BLR,21:10,04:40,7:30,1,No Info,1,5,2019,21,10,4,40,7,30,14781
Jet Airways,6/05/2019,Banglore,Delhi,BLR / DEL,07:10,10:10,3h,0,No Info,6,5,2019,7,10,10,10,3,0,7229
IndiGo,9/03/2019,Kolkata,Banglore,CCU / BLR,22:10,00:55,2:45,0,No Info,9,3,2019,22,10,0,55,2,45,4148
Multiple carriers,27/06/2019,Delhi,Cochin,DEL / BOM / COK,11:40,19:15,7:35,1,In-flight meal not included,27,6,2019,11,40,19,15,7,35,7268
Air India,1/06/2019,Kolkata,Banglore,CCU / BLR,14:15,16:45,2:30,0,No Info,1,6,2019,14,15,16,45,2,30,6245
Jet Airways,1/06/2019,Delhi,Cochin,DEL / NAG / BOM / COK,06:45,04:25,21:40,2,No Info,1,6,2019,6,45,4,25,21,40,13376
Air Asia,18/04/2019,Banglore,Delhi,BLR / DEL,23:55,02:45,2:50,0,No Info,18,4,2019,23,55,2,45,2,50,4483
Jet Airways,3/06/2019,Delhi,Cochin,DEL / BOM / COK,02:15,04:25,26:10,1,In-flight meal not included,3,6,2019,2,15,4,25,26,10,11627
Vistara,24/03/2019,Kolkata,Banglore,CCU / DEL / BLR,17:00,09:10,16:10,1,No Info,24,3,2019,17,0,9,10,16,10,13310
Jet Airways,21/06/2019,Banglore,Delhi,BLR / DEL,18:55,22:00,3:5,0,In-flight meal not included,21,6,2019,18,55,22,0,3,5,7754
IndiGo,1/04/2019,Mumbai,Hyderabad,BOM / HYD,19:05,20:35,1:30,0,No Info,1,4,2019,19,5,20,35,1,30,2754
Air India,12/06/2019,Delhi,Cochin,DEL / GOI / BOM / COK,22:00,19:15,21:15,2,No Info,12,6,2019,22,0,19,15,21,15,10231
Jet Airways,3/06/2019,Delhi,Cochin,DEL / JAI / BOM / COK,09:40,12:35,26:55,2,In-flight meal not included,3,6,2019,9,40,12,35,26,55,10368
Air India,6/06/2019,Delhi,Cochin,DEL / HYD / MAA / COK,07:05,09:25,26:20,2,No Info,6,6,2019,7,5,9,25,26,20,11447
Jet Airways,3/03/2019,Delhi,Cochin,DEL / IDR / BOM / COK,05:25,04:25,23h,2,No Info,3,3,2019,5,25,4,25,23,0,18799
IndiGo,9/03/2019,Kolkata,Banglore,CCU / BLR,15:10,17:45,2:35,0,No Info,9,3,2019,15,10,17,45,2,35,4462
Jet Airways,12/05/2019,Kolkata,Banglore,CCU / DEL / BLR,20:25,19:10,22:45,1,No Info,12,5,2019,20,25,19,10,22,45,13067
Jet Airways,1/04/2019,Kolkata,Banglore,CCU / BOM / BLR,18:55,19:50,24:55,1,No Info,1,4,2019,18,55,19,50,24,55,12681
Vistara,3/06/2019,Chennai,Kolkata,MAA / CCU,07:05,09:20,2:15,0,No Info,3,6,2019,7,5,9,20,2,15,3687
IndiGo,27/03/2019,Delhi,Cochin,DEL / BOM / COK,17:30,01:35,8:5,1,No Info,27,3,2019,17,30,1,35,8,5,6628
Air India,9/03/2019,Delhi,Cochin,DEL / BOM / COK,21:40,07:40,10h,1,No Info,9,3,2019,21,40,7,40,10,0,13832
IndiGo,03/03/2019,Banglore,New Delhi,BLR / DEL,08:30,11:30,3h,0,No Info,3,3,2019,8,30,11,30,3,0,6860
Air India,12/05/2019,Kolkata,Banglore,CCU / BBI / BOM / BLR,12:00,11:10,23:10,2,No Info,12,5,2019,12,0,11,10,23,10,10676
Jet Airways,3/06/2019,Delhi,Cochin,DEL / BOM / COK,22:50,04:25,5:35,1,No Info,3,6,2019,22,50,4,25,5,35,14714
Jet Airways,12/06/2019,Delhi,Cochin,DEL / BOM / COK,19:45,19:00,23:15,1,In-flight meal not included,12,6,2019,19,45,19,0,23,15,10262
IndiGo,21/05/2019,Mumbai,Hyderabad,BOM / HYD,19:05,20:35,1:30,0,No Info,21,5,2019,19,5,20,35,1,30,2754
Air Asia,24/03/2019,Kolkata,Banglore,CCU / DEL / BLR,07:35,22:55,15:20,1,No Info,24,3,2019,7,35,22,55,15,20,6785
Multiple carriers,21/05/2019,Delhi,Cochin,DEL / BOM / COK,16:00,01:30,9:30,1,No Info,21,5,2019,16,0,1,30,9,30,14067
Jet Airways,21/05/2019,Delhi,Cochin,DEL / ATQ / BOM / COK,20:00,04:25,8:25,2,In-flight meal not included,21,5,2019,20,0,4,25,8,25,15318
Jet Airways,9/03/2019,Delhi,Cochin,DEL / BOM / COK,18:15,04:25,10:10,1,In-flight meal not included,9,3,2019,18,15,4,25,10,10,14053
Jet Airways,27/06/2019,Mumbai,Hyderabad,BOM / HYD,07:05,08:30,1:25,0,No Info,27,6,2019,7,5,8,30,1,25,8040
Air India,6/06/2019,Kolkata,Banglore,CCU / IXR / DEL / BLR,05:50,08:55,27:5,2,No Info,6,6,2019,5,50,8,55,27,5,12723
Jet Airways,27/06/2019,Delhi,Cochin,DEL / BOM / COK,14:00,12:35,22:35,1,In-flight meal not included,27,6,2019,14,0,12,35,22,35,10262
Air Asia,27/03/2019,Delhi,Cochin,DEL / BLR / COK,16:45,07:10,14:25,1,No Info,27,3,2019,16,45,7,10,14,25,6151
SpiceJet,3/06/2019,Delhi,Cochin,DEL / BLR / COK,17:55,22:50,4:55,1,No Info,3,6,2019,17,55,22,50,4,55,5409
Vistara,21/05/2019,Kolkata,Banglore,CCU / DEL / BLR,20:20,20:20,24h,1,No Info,21,5,2019,20,20,20,20,24,0,9345
Air India,15/06/2019,Delhi,Cochin,DEL / JDH / BOM / COK,12:55,19:15,30:20,2,No Info,15,6,2019,12,55,19,15,30,20,12646
Jet Airways,27/06/2019,Delhi,Cochin,DEL / AMD / BOM / COK,13:25,12:35,23:10,2,In-flight meal not included,27,6,2019,13,25,12,35,23,10,11150
IndiGo,6/03/2019,Mumbai,Hyderabad,BOM / HYD,16:55,18:25,1:30,0,No Info,6,3,2019,16,55,18,25,1,30,4784
Jet Airways,27/03/2019,Delhi,Cochin,DEL / BOM / COK,21:50,04:25,6:35,1,No Info,27,3,2019,21,50,4,25,6,35,12242
Air Asia,9/06/2019,Kolkata,Banglore,CCU / DEL / BLR,22:40,10:40,12h,1,No Info,9,6,2019,22,40,10,40,12,0,11323
Air Asia,18/04/2019,Kolkata,Banglore,CCU / BLR,19:55,22:25,2:30,0,No Info,18,4,2019,19,55,22,25,2,30,4409
Jet Airways,06/03/2019,Banglore,New Delhi,BLR / BOM / DEL,08:55,21:20,12:25,1,No Info,6,3,2019,8,55,21,20,12,25,16736
Air India,27/05/2019,Mumbai,Hyderabad,BOM / HYD,19:30,20:45,1:15,0,No Info,27,5,2019,19,30,20,45,1,15,3100
Jet Airways,18/05/2019,Delhi,Cochin,DEL / JAI / BOM / COK,05:30,19:00,13:30,2,In-flight meal not included,18,5,2019,5,30,19,0,13,30,13029
IndiGo,12/06/2019,Kolkata,Banglore,CCU / BLR,14:25,16:55,2:30,0,No Info,12,6,2019,14,25,16,55,2,30,4804
Vistara,24/05/2019,Kolkata,Banglore,CCU / DEL / BLR,07:10,20:20,13:10,1,No Info,24,5,2019,7,10,20,20,13,10,9555
Jet Airways,27/06/2019,Delhi,Cochin,DEL / BOM / COK,15:00,12:35,21:35,1,In-flight meal not included,27,6,2019,15,0,12,35,21,35,10262
Air Asia,24/03/2019,Kolkata,Banglore,CCU / BLR,19:35,22:05,2:30,0,No Info,24,3,2019,19,35,22,5,2,30,5964
